HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,psyhodel,geo,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,valdaboy,aragorn,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,nikolasdlp,seiko,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,plastiik,olivierdulac,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,philo,itsmemv,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,lordxopy,somitequila,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,kotheslayer,windello,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,鼎王麻辣鍋,anerg,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,sasharain,hallmark,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,gambit,amyks,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,deldeck,klasus,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,freddykuhl,leta,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,woven,amaze,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,andre,radion,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,moluk,manolo20,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,frangalindo,fractal,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,thatguy,pepe,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,jokeh,zlofany,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,mariellino,pawlaczgmd,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,peegpeppa,nazgul,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ins4ne,murderblast,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,gaboumme,americano,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,toastmonster,d3n0r,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,tmwkoxyd,koma4ka,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,orange,tsibou,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,morrison,ivanhs,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ziomas,zyrios,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,akawonder,setfireyt,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,whopperjones,shorty,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,athanas,ilusha,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,slytha,sonofwar,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,香菇奾汁,muzzy,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ragnarek,savvat,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,omphilion,flix,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,pool8,j4you,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ryo,xalax,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,smike,technogoose,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,bertels,offerrall,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,rocko,ramekiano,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,duncan,bequiet,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,maxout,gerbawa,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,diggen,oloninho,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,wirer,starkprimera,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,iner,kolbein,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,barret,basgonio,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,odemian,indeec,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,paraksizm,mar5girl,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,hawkeye,gusonaj,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,mimring,xioh,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,hachi,chiakinanami,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,revan,heartfilia,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ftt,unbreakable,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,yozek,johnnybambou,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,skif404,skyfrosty,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,rainman,paizon,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,nothum,polishhammer,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,dawido,sudaka,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,silverfox,insane,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ulquiomaru,b4bana,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,lazya,serial,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,firefly,fr0zen,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,ciprian04q,frankyfa,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,dosko,chinoize,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,jakobutg,tyler,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,sparkovsky,renojacky,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,niizuma,zorkthar,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,den,kranich,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,2,hell,racket,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,sintolol,stathisv13,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,moud,disq,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,heki,kochaan,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,magiczyyza,sveiks,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,silentstorm,fafa,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,코둘기,s4mule,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,pilou,pnc,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,hunterace,elmachico,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,romeus,tarisuca,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,williamhs,furyhunter,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,cocof,lordghost,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,silvors,erikbeck,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,juanxo,atekz,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,theo,zananananan,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,nicslay,hikigayatai,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,alcoholic,cr7,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,jispol2p,farm4fame,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,silvername,swidz,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,a83650,mainthing,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,thedarkness,noflame,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,hmasato,drboom,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,allad,mrgreen,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,kalàxz,sebastianjo,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,bycrash,thunderup,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,pthompson,blackixa,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,tholwmenos,gale,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,fzmushko,iceman,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,ynglimg,vardu,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,crane333,menlyn,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,stevefrench,tixuty,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,glaser,superlubo,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,babochka,goodfeller,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,alwor,skip,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,noname,iniven,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,xblaine,swaggyg,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,robbstark,nomlix,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,greensheep,faeli,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,findan,драконтеней,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,raven,melon,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,smaug,kevril83,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,losthead,tars,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,gr8m8ir880f8,iamthanh,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,lucken,sevant,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,edmvyrus,drujbanul,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,deathboose,kolmari,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,nickchipper,exilessmath,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,rostovmax,inramous,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,kamaretai,powder,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,noraah,dropdead,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,napstablook,fapbonobo,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,insom,oster,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,cerberus07,spinalogaman,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,artor1us,ntr,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,viper,wolfheart,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,swate,carry,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,goldrecon,pumpkin227,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,grayj,kaisercillo,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,bunnyhoppor,vinz,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,jeronimo42,trec,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,zumpp,maur1,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,andreasv13,paragleiber,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,balthazar,perna,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,pokrovac,arrivider4i,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,eko,tuttek,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,thadcastle,опасныйевген,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,alivz,ulu4lulu,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,dib,litiq,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,melane,frenki1337,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,clay,runhard,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,gann,zyrek,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,paulvillepou,kalas,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,avc,cmaccomph,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,bozzzton,luckshotgg,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,swissking,crujecerdos,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,krustykrab,wirrod,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,slowsam,jambre,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,pain,skambo,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,felkeine,matty,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,firox,leomane,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,capi,tauren,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,alxjan7,peaco,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,ggeasyfromru,macg,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,marcoshadow,alexr28,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,whiplash,thisislayms,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,rellow,fibeli3,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,secdet,kycoo,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,piup,redwhait,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,wot,knuckels,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,edwardelric,atds25,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,glasnost,threat,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,chabodennis,jarla,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,nalguidan,juristis,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,denimblue7,thijsnl,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,janetzky,norage,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,geo,valdaboy,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,seiko,plastiik,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,itsmemv,somitequila,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,windello,anerg,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,sasharain,amyks,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,deldeck,freddykuhl,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,woven,andre,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,moluk,fractal,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,pepe,zlofany,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,pawlaczgmd,nazgul,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,ins4ne,gaboumme,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,toastmonster,tmwkoxyd,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,tsibou,ivanhs,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,zyrios,akawonder,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,whopperjones,athanas,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,slytha,香菇奾汁,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,savvat,flix,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,j4you,ryo,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,technogoose,offerrall,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,ramekiano,duncan,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,maxout,diggen,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,starkprimera,iner,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,barret,odemian,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,paraksizm,hawkeye,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,xioh,hachi,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,heartfilia,ftt,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,johnnybambou,skyfrosty,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,rainman,polishhammer,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,dawido,insane,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,b4bana,serial,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,fr0zen,frankyfa,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,chinoize,jakobutg,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,renojacky,niizuma,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,3,kranich,racket,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,sintolol,moud,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,heki,magiczyyza,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,fafa,코둘기,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,pilou,elmachico,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,tarisuca,williamhs,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,lordghost,silvors,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,juanxo,theo,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,nicslay,alcoholic,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,jispol2p,silvername,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,mainthing,noflame,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,drboom,allad,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,kalàxz,thunderup,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,pthompson,gale,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,fzmushko,vardu,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,crane333,stevefrench,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,superlubo,babochka,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,alwor,iniven,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,xblaine,robbstark,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,greensheep,findan,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,melon,smaug,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,tars,iamthanh,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,lucken,edmvyrus,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,deathboose,nickchipper,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,inramous,powder,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,dropdead,napstablook,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,oster,cerberus07,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,ntr,viper,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,carry,pumpkin227,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,grayj,vinz,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,trec,maur1,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,paragleiber,perna,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,arrivider4i,tuttek,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,goodfeller,thadcastle,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,glaser,ulu4lulu,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,tixuty,litiq,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,menlyn,frenki1337,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,ynglimg,runhard,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,iceman,gann,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,tholwmenos,paulvillepou,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,blackixa,cmaccomph,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,bycrash,luckshotgg,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,sebastianjo,crujecerdos,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,mrgreen,wirrod,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,hmasato,jambre,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,thedarkness,skambo,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,a83650,matty,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,swidz,leomane,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,farm4fame,tauren,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,cr7,alxjan7,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,hikigayatai,macg,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,zananananan,alexr28,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,atekz,thisislayms,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,erikbeck,fibeli3,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,cocof,secdet,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,furyhunter,redwhait,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,romeus,knuckels,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,hunterace,edwardelric,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,pnc,threat,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,s4mule,jarla,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,silentstorm,nalguidan,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,sveiks,denimblue7,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,kochaan,norage,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,disq,valdaboy,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,stathisv13,seiko,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,eko,itsmemv,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,pokrovac,windello,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,balthazar,sasharain,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,andreasv13,freddykuhl,2,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,zumpp,andre,3,1
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,jeronimo42,moluk,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,bunnyhoppor,zlofany,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,kaisercillo,pawlaczgmd,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,goldrecon,ins4ne,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,swate,toastmonster,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,wolfheart,ivanhs,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,artor1us,akawonder,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,spinalogaman,athanas,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,insom,香菇奾汁,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,fapbonobo,flix,1,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,noraah,j4you,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,kamaretai,offerrall,3,2
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,rostovmax,duncan,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,exilessmath,diggen,0,3
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,kolmari,iner,3,0
HCT Germany TakeTV (S1),Global Qualifier,,2018_01_15,1,,4,drujbanul,odemian,0,3
